284.07399999999996	2.111111111111111e-05	0.0	335.876	0.007137283243553307	100082.0	4.575	
283.931	0.0	0.0	335.876	0.007084558948133925	100112.0	4.537	
283.789	2.777777777777778e-06	0.0	322.873	0.00703235366684451	100143.0	4.5	
283.743	0.0	0.0	322.873	0.006935038958557262	100144.0	4.823	
283.69599999999997	1.3333333333333333e-05	0.0	309.347	0.006837203144827817	100146.0	5.146	
283.63199999999995	0.0	0.0	309.347	0.006674403030806376	100190.0	5.814	
283.56699999999995	5.555555555555555e-07	0.0	308.142	0.0065113124632294505	100235.0	6.483	
283.452	0.0	0.0	308.142	0.006310995469982581	100291.0	6.474	
283.33599999999996	0.0	0.0	292.049	0.00611015199172193	100348.0	6.465	
282.938	0.0	0.0	292.049	0.005887205953058356	100378.0	6.246	
282.539	0.0	0.0	279.538	0.005668074145869994	100408.0	6.027	
282.335	0.0	0.0	279.538	0.005617669037617185	100440.0	5.898	
282.131	0.0	0.0	271.017	0.005569129296174043	100472.0	5.77	
282.06399999999996	0.0	0.0	271.017	0.00559250968375462	100502.0	5.71	
281.996	0.0	0.0	276.17	0.005615582434546091	100531.0	5.65	
281.88399999999996	0.0	0.0	276.17	0.005638898232897759	100584.0	5.62	
281.77299999999997	0.0	0.0	268.716	0.005663073525069644	100636.0	5.59	
281.685	0.0	0.0	268.716	0.005632811569134888	100670.0	5.513	
281.596	0.0	12.455	268.984	0.005602943168959491	100704.0	5.435	
281.515	0.0	17.601	268.984	0.005594881235797313	100730.0	5.368	
281.43399999999997	0.0	71.552	273.053	0.005587005533149136	100756.0	5.302	
281.72299999999996	0.0	82.21	273.053	0.005715033081977415	100796.0	5.439	
282.01099999999997	0.0	145.997	271.49	0.005845404451587705	100837.0	5.577	
282.35499999999996	0.0	152.082	271.49	0.005907885811267419	100866.0	5.588	
282.7	0.0	206.088	271.561	0.0059736352238877015	100895.0	5.6	
282.94599999999997	0.0	198.461	271.561	0.006065505711614212	100891.0	5.508	
283.19199999999995	0.0	211.218	274.097	0.006159136332113541	100888.0	5.417	
283.457	0.0	184.713	274.097	0.006230945816681544	100875.0	5.161	
283.721	0.0	133.724	301.271	0.006305021369079006	100862.0	4.905	
283.707	0.0	95.913	301.271	0.006286369377411367	100873.0	4.974	
283.69399999999996	0.0	132.991	292.757	0.006268876988426391	100884.0	5.042	
283.589	0.0	6.443	292.757	0.006256992845316967	100876.0	4.747	
283.48499999999996	0.0	0.0	305.684	0.00624590577588543	100869.0	4.451	
283.337	0.0	0.0	305.684	0.006225981920812638	100863.0	4.311	
283.18899999999996	0.0	0.0	305.06	0.006206722302495704	100857.0	4.172	
282.902	0.0	0.0	305.06	0.006181176858507717	100851.0	4.066	
282.61499999999995	2.777777777777778e-06	0.0	317.137	0.0061580187723188785	100846.0	3.961	
282.495	0.0	0.0	317.137	0.006165830674400736	100847.0	3.899	
282.375	0.00015500000000000003	0.0	331.735	0.006173440837774663	100848.0	3.837	
282.253	0.0	0.0	331.735	0.006174857829187357	100870.0	3.59	
282.131	0.0002338888888888889	0.0	332.653	0.006176020009489848	100893.0	3.343	
281.929	0.0	0.0	332.653	0.006115053971592432	100889.0	3.036	
281.727	0.00039999999999999996	0.0	333.873	0.006055242753799737	100885.0	2.73	
281.419	0.0	0.0	333.873	0.005987083817368391	100874.0	2.486	
281.111	0.00041277777777777775	0.0	334.336	0.0059208524165202375	100864.0	2.242	
280.69899999999996	0.0	0.0	334.336	0.0058816274433316764	100859.0	2.114	
280.287	0.0003133333333333333	0.0	333.405	0.005846350150682125	100853.0	1.987	
280.161	0.0	0.0	333.405	0.005786176801408317	100851.0	1.989	
280.03499999999997	0.00020666666666666666	0.0	331.414	0.005726415909682387	100849.0	1.992	
279.85999999999996	0.0	0.0	331.414	0.005681410796772642	100866.0	2.102	
279.68399999999997	7.166666666666667e-05	0.0	323.203	0.005636787316955296	100883.0	2.213	
279.39599999999996	0.0	0.0	323.203	0.005536075934819974	100864.0	2.255	
279.10699999999997	1.1111111111111112e-05	0.0	309.719	0.005436944220596746	100846.0	2.297	
278.89599999999996	0.0	0.0	309.719	0.00535675337617856	100867.0	2.442	
278.685	2.777777777777778e-06	0.0	306.437	0.005277627926838223	100889.0	2.588	
278.563	0.0	0.0	306.437	0.005234974287881537	100916.0	2.878	
278.44	5.555555555555555e-07	0.0	294.349	0.005192263196658809	100944.0	3.169	
278.46099999999996	0.0	0.0	294.349	0.005205145330216987	100947.0	3.184	
278.48199999999997	0.0	0.0	288.843	0.005218037316487094	100950.0	3.2	
278.45	0.0	0.0	288.843	0.005229997953273479	100972.0	3.186	
278.41799999999995	0.0	0.0	296.855	0.005241357909415141	100994.0	3.171	
278.57899999999995	0.0	0.0	296.855	0.005307315483609749	101038.0	3.23	
278.73999999999995	3.6666666666666666e-05	0.0	287.877	0.005373836330631773	101082.0	3.288	
278.83299999999997	0.0	0.0	287.877	0.005392498315472008	101137.0	3.233	
278.92499999999995	9.444444444444445e-06	0.0	304.615	0.005410899584582926	101193.0	3.177	
278.741	0.0	0.0	304.615	0.005354328629040005	101235.0	3.067	
278.556	5.555555555555555e-07	8.798	308.681	0.00529817915488231	101278.0	2.958	
278.48199999999997	0.0	12.425	308.681	0.00525183250943843	101348.0	2.886	
278.407	5.555555555555555e-07	59.668	299.884	0.0052052995380124124	101418.0	2.814	
278.453	0.0	68.563	299.884	0.005181341066892969	101482.0	2.84	
278.49899999999997	0.0	113.295	293.916	0.005156897723451092	101545.0	2.865	
278.674	0.0	118.065	293.916	0.0050650883988738885	101587.0	2.891	
278.849	0.0	170.77	274.766	0.004974042532496295	101630.0	2.916	
279.01599999999996	0.0	164.582	274.766	0.004894736855330353	101649.0	2.986	
279.18399999999997	0.0	200.003	265.064	0.004817108632856371	101669.0	3.057	
279.31899999999996	0.0	175.208	265.064	0.004738897587854933	101709.0	3.084	
279.453	0.0	169.52	262.96	0.004661365317449105	101750.0	3.111	
279.471	0.0	122.275	262.96	0.004605602592342503	101785.0	2.958	
279.489	0.0	159.73	263.252	0.0045498899616218174	101820.0	2.804	
279.303	0.0	12.991	263.252	0.004498399493583343	101856.0	2.601	
279.11699999999996	0.0	0.0	275.128	0.004447136493622637	101893.0	2.397	
278.347	0.0	0.0	275.128	0.004278909245086838	101954.0	2.173	
277.577	0.0	0.0	282.14	0.004125330326281792	102014.0	1.948	
277.04699999999997	0.0	0.0	282.14	0.00405544898548864	102054.0	1.86	
276.518	0.0	0.0	278.391	0.003992695695708617	102093.0	1.772	
276.25199999999995	0.0	0.0	278.391	0.003985178319771781	102126.0	1.755	
275.986	0.0	0.0	242.981	0.003979783197748113	102158.0	1.739	
275.941	0.0	0.0	242.981	0.003974952961172043	102189.0	1.788	
275.89599999999996	0.0	0.0	245.534	0.003969555499248224	102220.0	1.837	
275.65099999999995	0.0	0.0	245.534	0.003953302240646959	102250.0	1.873	
275.40599999999995	0.0	0.0	253.42	0.00393765073001407	102280.0	1.91	
275.219	0.0	0.0	253.42	0.0038972271130854347	102292.0	1.908	
275.03299999999996	0.0	0.0	264.225	0.0038578055107411696	102304.0	1.906	
274.72299999999996	0.0	0.0	264.225	0.003813952762107779	102319.0	1.983	
274.41299999999995	0.0	0.0	281.069	0.0037719821255595746	102333.0	2.061	
274.53099999999995	0.0	0.0	281.069	0.003791736103290264	102345.0	2.087	
274.649	0.0	0.0	253.464	0.0038117482554000915	102357.0	2.113	
274.32	0.0	0.0	253.464	0.003756709662829525	102355.0	2.089	
273.991	0.0	0.0	259.007	0.0037036520825356454	102354.0	2.065	
273.758	0.0	0.0	259.007	0.0036526099862286255	102339.0	2.08	
273.525	0.0	0.0	248.924	0.003603182366270399	102323.0	2.095	
273.481	0.0	0.0	248.924	0.0036000437462989617	102308.0	2.17	
273.43699999999995	0.0	0.0	262.172	0.003597514134911154	102294.0	2.245	
273.79299999999995	0.0	0.0	262.172	0.0036982114455250776	102280.0	2.354	
274.15	0.0	0.0	267.493	0.00380210709900883	102267.0	2.463	
274.62199999999996	0.0	0.0	267.493	0.0039020310164505213	102228.0	2.649	
275.094	0.0	0.0	270.233	0.0040062303666432075	102190.0	2.834	
275.462	0.0	0.0	270.233	0.004088595479497138	102170.0	3.003	
275.82899999999995	0.0	0.0	276.467	0.004173369120508626	102150.0	3.173	
276.04499999999996	0.0	0.0	276.467	0.004299217757032344	102121.0	3.192	
276.262	0.0	0.0	262.726	0.004425833710746607	102092.0	3.212	
276.58799999999997	0.0	0.0	262.726	0.0046192305799398585	102074.0	3.281	
276.91299999999995	0.0	0.0	254.228	0.004814029479817412	102056.0	3.349	
277.161	0.0	0.0	254.228	0.004936543089143167	102045.0	3.547	
277.40799999999996	0.00015500000000000003	12.094	271.052	0.005060749283125263	102033.0	3.744	
277.993	0.0	17.064	271.052	0.005229992173762653	102028.0	4.014	
278.57899999999995	0.0003483333333333333	46.868	297.538	0.005408090082928047	102023.0	4.285	
279.296	0.0	53.856	297.538	0.005552094229264569	102007.0	4.576	
280.013	0.00035444444444444445	55.468	326.545	0.0057093485550611	101991.0	4.866	
280.55699999999996	0.0	57.825	326.545	0.005939063452705516	101952.0	5.252	
281.102	0.0002466666666666667	51.929	338.433	0.006177198364396434	101913.0	5.639	
281.43899999999996	0.0	50.088	338.433	0.006276468438757339	101869.0	5.736	
281.775	0.00010222222222222222	55.999	343.834	0.006377924728545769	101824.0	5.833	
281.93399999999997	0.0	49.142	343.834	0.0064139879425055765	101781.0	5.943	
282.092	0.00018944444444444445	57.773	343.149	0.006450317188731359	101738.0	6.052	
282.179	0.0	41.91	343.149	0.006504708429686871	101701.0	5.959	
282.265	0.00016722222222222222	61.53	329.822	0.006558876748607407	101664.0	5.866	
282.323	0.0	6.984	329.822	0.006597514809818795	101614.0	5.755	
282.38	0.00013166666666666665	0.0	344.839	0.006635803897853118	101564.0	5.643	
282.49199999999996	0.0	0.0	344.839	0.0066985557016292175	101524.0	5.726	
282.60499999999996	7.333333333333333e-05	0.0	355.493	0.006762217656777099	101484.0	5.809	
282.736	0.0	0.0	355.493	0.0068117677766311915	101462.0	6.076	
282.868	4.722222222222223e-05	0.0	356.986	0.006862896891877083	101441.0	6.342	
283.053	0.0	0.0	356.986	0.006906626993092893	101385.0	6.55	
283.239	1.888888888888889e-05	0.0	360.163	0.006952492130272546	101330.0	6.758	
283.30699999999996	0.0	0.0	360.163	0.007044024670758622	101299.0	6.692	
283.375	8.444444444444444e-05	0.0	361.563	0.007135073084813419	101269.0	6.625	
283.40299999999996	0.0	0.0	361.563	0.007208337627338736	101218.0	6.571	
283.42999999999995	0.0003788888888888889	0.0	362.317	0.0072804949793607585	101168.0	6.518	
283.647	0.0	0.0	362.317	0.007395340478147981	101105.0	6.587	
283.863	0.00019388888888888887	0.0	365.129	0.007510570345517141	101043.0	6.655	
284.044	0.0	0.0	365.129	0.007635737260298781	101032.0	6.526	
284.226	2.1666666666666667e-05	0.0	366.891	0.007762450349601448	101022.0	6.396	
284.519	0.0	0.0	366.891	0.007866871296294143	101030.0	6.559	
284.81199999999995	8.333333333333334e-06	0.0	368.238	0.00797413861203715	101037.0	6.722	
284.89599999999996	0.0	0.0	368.238	0.007948810491751387	101030.0	6.802	
284.981	4.111111111111111e-05	0.0	366.979	0.007924280936363621	101023.0	6.883	
285.04699999999997	0.0	0.0	366.979	0.00787000797976975	101014.0	6.906	
285.114	0.00026944444444444444	0.0	366.237	0.007815903020168064	101004.0	6.929	
285.08099999999996	0.0	0.0	366.237	0.007797220555918341	101001.0	6.906	
285.049	0.00025	0.0	364.269	0.007779145119455905	100998.0	6.882	
284.965	0.0	0.0	364.269	0.007789840285613804	100988.0	6.891	
284.881	1.111111111111111e-06	0.0	364.818	0.007801392413759019	100978.0	6.9	
284.89799999999997	0.0	0.0	364.818	0.007832635875099993	100956.0	6.933	
284.914	1.111111111111111e-06	0.0	364.3	0.00786403651419017	100933.0	6.966	
284.94	0.0	0.0	364.3	0.007886433240728482	100923.0	6.884	
284.967	2.777777777777778e-06	0.0	357.966	0.007909347992051027	100914.0	6.802	
285.073	0.0	0.0	357.966	0.007946633143186051	100917.0	6.697	
285.179	8.333333333333334e-06	0.0	370.495	0.007984290871373373	100920.0	6.592	
